entry_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,auth_status,label
DEV_133,edge_device,2026-07-01 12:19:59,192.168.196.130,"Bangalore, IN|12.9692,77.5945",/sensor/telemetry/push,certificate,15,connect -> access_push -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
DEV_142,edge_device,2026-07-01 12:20:22,192.168.172.96,"Singapore, SG|1.3548,103.8198",/sensor/telemetry/push,certificate,55,connect -> access_push -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
DEV_141,edge_device,2026-07-01 12:20:51,192.168.194.52,"Bangalore, IN|12.9694,77.5941",/plc/register/read,certificate,21,connect -> access_read -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
DEV_139,edge_device,2026-07-01 12:20:53,192.168.169.141,"Chicago, US|41.8777,-87.6317",/sensor/telemetry/push,certificate,8,connect -> access_push -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
USR_102,user,2026-07-01 12:21:20,192.168.189.27,"Chicago, US|41.8768,-87.6218",/api/v1/user/settings,password,317,connect -> access_settings -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_129,user,2026-07-01 12:21:34,192.168.65.221,"Bangalore, IN|12.9744,77.5931",/dashboard/home,password,1677,connect -> access_home -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
SVC_143,service_account,2026-07-01 12:22:02,192.168.64.87,"San Francisco, US|37.7784,-122.4211",/db/backup/run,token,38,connect -> access_run -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
SVC_145,service_account,2026-07-01 12:22:22,192.168.182.162,"San Francisco, US|37.7808,-122.4176",/metrics/export,token,13,connect -> access_export -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
SVC_147,service_account,2026-07-01 12:22:39,192.168.172.125,"Frankfurt, DE|50.1104,8.6843",/db/backup/run,token,12,connect -> access_run -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
USR_113,user,2026-07-01 12:23:05,192.168.50.18,"Sao Paulo, BR|-23.5584,-46.6389",/email/inbox,password,2614,connect -> access_inbox -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
DEV_134,edge_device,2026-07-01 12:23:32,192.168.216.156,"Frankfurt, DE|50.1049,8.6828",/firmware/status,certificate,17,connect -> access_status -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
USR_119,user,2026-07-01 12:23:46,192.168.57.216,"Bangalore, IN|12.9803,77.6058",/dashboard/home,password,776,connect -> access_home -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_114,user,2026-07-01 12:24:02,192.168.198.253,"London, UK|51.5106,-0.1253",/report/download,password,2938,connect -> access_download -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_101,user,2026-07-01 12:24:10,192.168.7.190,"San Francisco, US|37.7659,-122.4221",/api/v1/user/settings,password,172,connect -> access_settings -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_108,user,2026-07-01 12:24:40,192.168.246.27,"London, UK|51.5035,-0.1309",/user/profile,password,3541,connect -> access_profile -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_110,user,2026-07-01 12:24:56,192.168.207.118,"Frankfurt, DE|50.1101,8.6797",/tools/analytics,password,488,connect -> access_analytics -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_117,user,2026-07-01 12:24:59,185.220.186.26,"Bucharest, RO|44.4323,26.1063",/api/v1/auth/login,password,2,credential_stuff -> auth_failed,OS:Linux|Client:Python-urllib|MAC:00:11:22:33:44:55|Proto:HTTPS,FAILED,credential_stuffing
DEV_142,edge_device,2026-07-01 12:25:02,185.220.186.26,"Bucharest, RO|44.4323,26.1063",/api/v1/auth/login,password,2,credential_stuff -> auth_failed,OS:Linux|Client:Python-urllib|MAC:00:11:22:33:44:55|Proto:HTTPS,FAILED,credential_stuffing
USR_115,user,2026-07-01 12:25:05,185.220.186.26,"Bucharest, RO|44.4323,26.1063",/api/v1/auth/login,password,2,credential_stuff -> auth_failed,OS:Linux|Client:Python-urllib|MAC:00:11:22:33:44:55|Proto:HTTPS,FAILED,credential_stuffing
USR_130,user,2026-07-01 12:25:08,185.220.186.26,"Bucharest, RO|44.4323,26.1063",/api/v1/auth/login,password,2,credential_stuff -> auth_failed,OS:Linux|Client:Python-urllib|MAC:00:11:22:33:44:55|Proto:HTTPS,FAILED,credential_stuffing
USR_119,user,2026-07-01 12:25:11,185.220.186.26,"Bucharest, RO|44.4323,26.1063",/api/v1/auth/login,password,2,credential_stuff -> auth_failed,OS:Linux|Client:Python-urllib|MAC:00:11:22:33:44:55|Proto:HTTPS,FAILED,credential_stuffing
SVC_150,service_account,2026-07-01 12:25:14,185.220.186.26,"Bucharest, RO|44.4323,26.1063",/api/v1/auth/login,password,2,credential_stuff -> auth_failed,OS:Linux|Client:Python-urllib|MAC:00:11:22:33:44:55|Proto:HTTPS,FAILED,credential_stuffing
USR_104,user,2026-07-01 12:25:44,192.168.60.130,"London, UK|51.4975,-0.1241",/tools/analytics,password,528,connect -> access_analytics -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_103,user,2026-07-01 12:26:12,192.168.152.8,"San Francisco, US|37.7695,-122.4182",/document/view,password,1310,connect -> access_view -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_128,user,2026-07-01 12:26:23,192.168.17.99,"Sao Paulo, BR|-23.5401,-46.6379",/dashboard/home,password,3145,connect -> access_home -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_103,user,2026-07-01 12:26:51,192.168.152.109,"San Francisco, US|37.7622,-122.4208",/tools/analytics,password,159,connect -> access_analytics -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
DEV_142,edge_device,2026-07-01 12:27:13,192.168.172.96,"Singapore, SG|1.3576,103.8296",/firmware/status,certificate,15,connect -> access_status -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
USR_129,user,2026-07-01 12:27:42,192.168.65.221,"Bangalore, IN|12.9655,77.5971",/document/view,password,2666,connect -> access_view -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_124,user,2026-07-01 12:27:45,192.168.138.68,"Bangalore, IN|12.9693,77.5941",/document/view,password,3458,connect -> access_view -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_126,user,2026-07-01 12:27:49,192.168.24.13,"Sydney, AU|-33.8556,151.2018",/report/download,password,1759,connect -> access_download -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_125,user,2026-07-01 12:28:16,192.168.103.57,"Sao Paulo, BR|-23.5492,-46.6310",/tools/analytics,password,2945,connect -> access_analytics -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_127,user,2026-07-01 12:28:42,192.168.161.41,"Chicago, US|41.8835,-87.6293",/tools/analytics,password,2777,connect -> access_analytics -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_109,user,2026-07-01 12:28:46,192.168.25.92,"Singapore, SG|1.3536,103.8178",/api/v1/user/settings,password,2971,connect -> access_settings -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_111,user,2026-07-01 12:29:14,192.168.250.21,"San Francisco, US|37.7762,-122.4211",/report/download,password,544,connect -> access_download -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
DEV_137,edge_device,2026-07-01 12:29:30,192.168.62.15,"Frankfurt, DE|50.1140,8.6803",/edge/config/fetch,certificate,48,connect -> access_fetch -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
USR_125,user,2026-07-01 12:29:50,192.168.103.36,"Sao Paulo, BR|-23.5486,-46.6334",/document/view,password,3311,connect -> access_view -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
SVC_144,service_account,2026-07-01 12:29:51,192.168.142.59,"Sao Paulo, BR|-23.5449,-46.6336",/storage/blob/read,token,58,connect -> access_read -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
DEV_132,edge_device,2026-07-01 12:30:07,192.168.245.225,"New York, US|40.7039,-73.9997",/edge/config/fetch,certificate,12,connect -> access_fetch -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
USR_105,user,2026-07-01 12:30:09,192.168.184.180,"London, UK|51.5029,-0.1311",/api/v1/user/settings,password,1191,connect -> access_settings -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
SVC_146,service_account,2026-07-01 12:30:10,192.168.221.132,"New York, US|40.7098,-73.9991",/storage/blob/read,token,60,connect -> access_read -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
DEV_137,edge_device,2026-07-01 12:30:35,192.168.62.15,"Frankfurt, DE|50.1002,8.6978",/plc/register/read,certificate,51,connect -> access_read -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
USR_122,user,2026-07-01 12:30:57,192.168.55.102,"Tokyo, JP|35.6815,139.6514",/user/profile,password,2246,connect -> access_profile -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
DEV_140,edge_device,2026-07-01 12:31:20,192.168.136.109,"Frankfurt, DE|50.1106,8.6835",/edge/config/fetch,certificate,11,connect -> access_fetch -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
USR_116,user,2026-07-01 12:31:44,192.168.95.172,"Chicago, US|41.8807,-87.6266",/document/view,password,2093,connect -> access_view -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
DEV_142,edge_device,2026-07-01 12:32:06,192.168.172.113,"Singapore, SG|1.3549,103.8202",/device/heartbeat,certificate,29,connect -> access_heartbeat -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
DEV_140,edge_device,2026-07-01 12:32:35,192.168.136.109,"Frankfurt, DE|50.1099,8.6813",/sensor/telemetry/push,certificate,8,connect -> access_push -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
USR_111,user,2026-07-01 12:33:05,192.168.250.97,"San Francisco, US|37.7739,-122.4137",/tools/analytics,password,2190,connect -> access_analytics -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
DEV_132,edge_device,2026-07-01 12:33:33,192.168.245.185,"New York, US|40.7128,-74.0060",/iam/keys/rotate,certificate,1800,escalate_privilege -> dumping_hashes -> exfiltrate,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,lateral_movement
DEV_132,edge_device,2026-07-01 12:33:41,192.168.245.225,"New York, US|40.7158,-74.0207",/device/heartbeat,certificate,25,connect -> access_heartbeat -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
USR_104,user,2026-07-01 12:33:50,192.168.60.7,"London, UK|51.5107,-0.1268",/email/inbox,password,2196,connect -> access_inbox -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_125,user,2026-07-01 12:34:11,192.168.103.93,"Sao Paulo, BR|-23.5506,-46.6352",/tools/analytics,password,1771,connect -> access_analytics -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_130,user,2026-07-01 12:34:14,192.168.175.193,"San Francisco, US|37.7805,-122.4147",/tools/analytics,password,1939,connect -> access_analytics -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_106,user,2026-07-01 12:34:29,192.168.115.72,"London, UK|51.5035,-0.1258",/report/download,password,2161,connect -> access_download -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
DEV_132,edge_device,2026-07-01 12:34:33,192.168.245.185,"New York, US|40.7079,-74.0129",/sensor/telemetry/push,certificate,52,connect -> access_push -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
USR_127,user,2026-07-01 12:34:46,192.168.161.175,"Chicago, US|41.8750,-87.6255",/user/profile,password,266,connect -> access_profile -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_106,user,2026-07-01 12:34:47,192.168.115.208,"London, UK|51.5122,-0.1252",/user/profile,password,3363,connect -> access_profile -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_120,user,2026-07-01 12:35:08,192.168.211.9,"London, UK|51.5110,-0.1252",/user/profile,password,2202,connect -> access_profile -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
SVC_143,service_account,2026-07-01 12:35:29,45.142.117.244,"Moscow, RU|55.7558,37.6173",/api/v1/auth/login,password,1,login_attempt -> auth_failed,OS:Unknown|Client:Hydra-v9.2|MAC:00:00:00:00:00:00|Proto:HTTP,FAILED,brute_force
SVC_143,service_account,2026-07-01 12:35:31,45.142.117.244,"Moscow, RU|55.7558,37.6173",/api/v1/auth/login,password,1,login_attempt -> auth_failed,OS:Unknown|Client:Hydra-v9.2|MAC:00:00:00:00:00:00|Proto:HTTP,FAILED,brute_force
SVC_143,service_account,2026-07-01 12:35:33,45.142.117.244,"Moscow, RU|55.7558,37.6173",/api/v1/auth/login,password,1,login_attempt -> auth_failed,OS:Unknown|Client:Hydra-v9.2|MAC:00:00:00:00:00:00|Proto:HTTP,FAILED,brute_force
SVC_143,service_account,2026-07-01 12:35:35,45.142.117.244,"Moscow, RU|55.7558,37.6173",/api/v1/auth/login,password,1,login_attempt -> auth_failed,OS:Unknown|Client:Hydra-v9.2|MAC:00:00:00:00:00:00|Proto:HTTP,FAILED,brute_force
SVC_143,service_account,2026-07-01 12:35:37,45.142.117.244,"Moscow, RU|55.7558,37.6173",/api/v1/auth/login,password,1,login_attempt -> auth_failed,OS:Unknown|Client:Hydra-v9.2|MAC:00:00:00:00:00:00|Proto:HTTP,FAILED,brute_force
SVC_143,service_account,2026-07-01 12:35:39,45.142.117.244,"Moscow, RU|55.7558,37.6173",/api/v1/auth/login,password,1,login_attempt -> auth_failed,OS:Unknown|Client:Hydra-v9.2|MAC:00:00:00:00:00:00|Proto:HTTP,FAILED,brute_force
SVC_143,service_account,2026-07-01 12:35:41,45.142.117.244,"Moscow, RU|55.7558,37.6173",/api/v1/auth/login,password,1,login_attempt -> auth_failed,OS:Unknown|Client:Hydra-v9.2|MAC:00:00:00:00:00:00|Proto:HTTP,FAILED,brute_force
SVC_143,service_account,2026-07-01 12:35:43,45.142.117.244,"Moscow, RU|55.7558,37.6173",/api/v1/auth/login,password,1,login_attempt -> auth_failed,OS:Unknown|Client:Hydra-v9.2|MAC:00:00:00:00:00:00|Proto:HTTP,FAILED,brute_force
SVC_143,service_account,2026-07-01 12:35:45,45.142.117.244,"Moscow, RU|55.7558,37.6173",/api/v1/auth/login,password,1,login_attempt -> auth_failed,OS:Unknown|Client:Hydra-v9.2|MAC:00:00:00:00:00:00|Proto:HTTP,FAILED,brute_force
SVC_143,service_account,2026-07-01 12:35:47,45.142.117.244,"Moscow, RU|55.7558,37.6173",/api/v1/auth/login,password,1,login_attempt -> auth_failed,OS:Unknown|Client:Hydra-v9.2|MAC:00:00:00:00:00:00|Proto:HTTP,FAILED,brute_force
SVC_143,service_account,2026-07-01 12:35:49,45.142.117.244,"Moscow, RU|55.7558,37.6173",/api/v1/auth/login,password,1,login_attempt -> auth_failed,OS:Unknown|Client:Hydra-v9.2|MAC:00:00:00:00:00:00|Proto:HTTP,FAILED,brute_force
SVC_143,service_account,2026-07-01 12:35:51,45.142.117.244,"Moscow, RU|55.7558,37.6173",/api/v1/auth/login,password,1,login_attempt -> auth_failed,OS:Unknown|Client:Hydra-v9.2|MAC:00:00:00:00:00:00|Proto:HTTP,FAILED,brute_force
SVC_143,service_account,2026-07-01 12:35:53,45.142.117.244,"Moscow, RU|55.7558,37.6173",/api/v1/auth/login,password,1,login_attempt -> auth_failed,OS:Unknown|Client:Hydra-v9.2|MAC:00:00:00:00:00:00|Proto:HTTP,FAILED,brute_force
SVC_147,service_account,2026-07-01 12:36:39,103.252.201.28,"Tokyo, JP|35.6762,139.6503",/api/v1/auth/token,token,300,connect -> query -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,impossible_travel
USR_104,user,2026-07-01 12:36:46,192.168.60.155,"London, UK|51.5042,-0.1256",/email/inbox,password,3464,connect -> access_inbox -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
DEV_136,edge_device,2026-07-01 12:36:57,192.168.83.29,"Sao Paulo, BR|-23.5465,-46.6295",/plc/register/read,certificate,54,connect -> access_read -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
SVC_146,service_account,2026-07-01 12:37:13,192.168.221.132,"New York, US|40.7187,-74.0025",/db/backup/run,token,47,connect -> access_run -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
USR_108,user,2026-07-01 12:37:28,192.168.246.27,"London, UK|51.5092,-0.1224",/tools/analytics,password,519,connect -> access_analytics -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_101,user,2026-07-01 12:37:36,192.168.7.63,"San Francisco, US|37.7748,-122.4238",/document/view,password,1518,connect -> access_view -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_119,user,2026-07-01 12:38:02,192.168.57.84,"Bangalore, IN|12.9708,77.5909",/user/profile,password,2363,connect -> access_profile -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_107,user,2026-07-01 12:38:25,192.168.179.88,"Chicago, US|41.8747,-87.6305",/email/inbox,password,307,connect -> access_inbox -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
SVC_146,service_account,2026-07-01 12:38:30,192.168.221.19,"New York, US|40.7088,-74.0075",/storage/blob/read,token,52,connect -> access_read -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
USR_117,user,2026-07-01 12:38:34,192.168.156.163,"San Francisco, US|37.7654,-122.4183",/email/inbox,password,2622,connect -> access_inbox -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_126,user,2026-07-01 12:38:38,192.168.24.194,"Sydney, AU|-33.8688,151.2052",/report/download,password,1003,connect -> access_download -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_122,user,2026-07-01 12:39:01,192.168.55.128,"Tokyo, JP|35.6795,139.6550",/tools/analytics,password,561,connect -> access_analytics -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
DEV_141,edge_device,2026-07-01 12:39:03,192.168.194.187,"Bangalore, IN|12.9636,77.5908",/plc/register/read,certificate,58,connect -> access_read -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
USR_129,user,2026-07-01 12:39:28,192.168.65.221,"Bangalore, IN|12.9678,77.5899",/api/v1/user/settings,password,1993,connect -> access_settings -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_109,user,2026-07-01 12:39:45,192.168.25.89,"Singapore, SG|1.3562,103.8188",/dashboard/home,password,2163,connect -> access_home -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_104,user,2026-07-01 12:40:09,192.168.60.7,"London, UK|51.5061,-0.1378",/report/download,password,2386,connect -> access_download -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
DEV_133,edge_device,2026-07-01 12:40:25,192.168.196.234,"Bangalore, IN|12.9748,77.5884",/device/heartbeat,certificate,54,connect -> access_heartbeat -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
USR_112,user,2026-07-01 12:40:44,192.168.213.161,"Frankfurt, DE|50.1112,8.6835",/tools/analytics,password,3112,connect -> access_analytics -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_125,user,2026-07-01 12:40:48,192.168.103.36,"Sao Paulo, BR|-23.5437,-46.6398",/user/profile,password,2813,connect -> access_profile -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_121,user,2026-07-01 12:41:17,192.168.17.234,"Frankfurt, DE|50.0958,8.6830",/report/download,password,2184,connect -> access_download -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
SVC_145,service_account,2026-07-01 12:41:37,192.168.182.16,"San Francisco, US|37.7839,-122.4132",/service/sync,token,53,connect -> access_sync -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
USR_122,user,2026-07-01 12:41:50,192.168.55.168,"Tokyo, JP|35.6772,139.6478",/report/download,password,1324,connect -> access_download -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_127,user,2026-07-01 12:41:55,192.168.161.175,"Chicago, US|41.8821,-87.6347",/api/v1/user/settings,password,2587,connect -> access_settings -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_120,user,2026-07-01 12:42:12,192.168.211.81,"London, UK|51.5098,-0.1253",/api/v1/user/settings,password,3573,connect -> access_settings -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_121,user,2026-07-01 12:42:40,192.168.17.242,"Frankfurt, DE|50.1162,8.6959",/api/v1/user/settings,password,3035,connect -> access_settings -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_114,user,2026-07-01 12:43:01,192.168.198.21,"London, UK|51.5094,-0.1303",/email/inbox,password,942,connect -> access_inbox -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_119,user,2026-07-01 12:43:24,192.168.57.216,"Bangalore, IN|12.9715,77.5858",/document/view,password,2932,connect -> access_view -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
SVC_146,service_account,2026-07-01 12:43:29,192.168.221.132,"New York, US|40.7093,-74.0080",/service/sync,token,46,connect -> access_sync -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
SVC_145,service_account,2026-07-01 12:43:47,192.168.182.59,"San Francisco, US|37.7723,-122.4186",/db/backup/run,token,45,connect -> access_run -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
USR_123,user,2026-07-01 12:43:51,192.168.37.64,"Sydney, AU|-33.8729,151.2149",/report/download,password,2423,connect -> access_download -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
SVC_143,service_account,2026-07-01 12:44:10,192.168.64.87,"San Francisco, US|37.7749,-122.4194",/metrics/export,token,50,connect -> access_export -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
